"Date","Breadth","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted"
2021-04-29,862.401249408523,420.320007324219,420.720001220703,416.440002441406,420.059997558594,78544300,407.696594238281
2021-04-30,766.378430223531,417.630004882812,418.540008544922,416.339996337891,417.299987792969,85527000,405.017822265625
2021-05-03,840.89416177488,419.429992675781,419.839996337891,417.670013427734,418.200012207031,68128300,405.891326904297
2021-05-04,755.00814305054,416.070007324219,416.600006103516,411.670013427734,415.619995117188,101591200,403.387268066406
2021-05-05,707.356837953513,417.380004882812,417.630004882812,415.149993896484,415.75,60162200,403.513458251953
2021-05-06,757.23016392235,415.829986572266,419.209991455078,413.679992675781,419.070007324219,74321400,406.735778808594
2021-05-07,837.970064714969,419.890014648438,422.820007324219,419.160003662109,422.119995117188,67733800,409.695983886719
2021-05-10,788.955279673589,422.5,422.739990234375,417.809997558594,417.940002441406,81852400,405.638977050781
2021-05-11,680.814382277477,413.100006103516,415.269989013672,410.059997558594,414.209991455078,116888000,402.018768310547
2021-05-12,441.571844725117,411.230010986328,412.589996337891,404,405.410003662109,134811000,393.477752685547
2021-05-13,586.81008132868,407.070007324219,412.350006103516,407.019989013672,410.279998779297,106394000,398.204498291016
2021-05-14,688.053907242133,413.209991455078,417.489990234375,413.179992675781,416.579986572266,82201600,404.319061279297
2021-05-17,646.601215292782,415.390014648438,416.390014648438,413.359985351562,415.519989013672,65129200,403.290222167969
2021-05-18,585.212316762125,415.799987792969,416.059997558594,411.769989013672,411.940002441406,59810200,399.815673828125
2021-05-19,459.701883770264,406.920013427734,411.049987792969,405.329986572266,410.859985351562,106467100,398.767425537109
2021-05-20,592.853193035473,411.799987792969,416.630004882812,411.670013427734,415.279998779297,78022200,403.057312011719
2021-05-21,585.85257851088,416.869995117188,418.200012207031,414.450012207031,414.940002441406,76578700,402.727294921875
2021-05-24,725.705496570276,417.339996337891,420.320007324219,417.079986572266,419.170013427734,51376700,406.832794189453
2021-05-25,576.218301026231,420.329986572266,420.709991455078,417.619995117188,418.239990234375,57451400,405.930145263672
2021-05-26,622.17263491796,418.869995117188,419.609985351562,417.760009765625,419.070007324219,43088600,406.735778808594
2021-05-27,681.214529233064,420.170013427734,420.720001220703,418.989990234375,419.290008544922,56707700,406.949279785156
2021-05-28,702.502651612668,420.970001220703,421.25,419.790008544922,420.040008544922,58520200,407.67724609375
2021-06-01,721.848182759809,422.570007324219,422.720001220703,419.200012207031,419.670013427734,54216600,407.318054199219
2021-06-02,716.518299024541,420.369995117188,421.230010986328,419.290008544922,420.329986572266,49097100,407.958679199219
2021-06-03,690.905485166702,417.850006103516,419.989990234375,416.279998779297,418.769989013672,58138800,406.444580078125
2021-06-04,738.041223107402,420.75,422.920013427734,418.839996337891,422.600006103516,55938800,410.161834716797
2021-06-07,696.574867551533,422.589996337891,422.779998779297,421.190002441406,422.190002441406,51555000,409.763946533203
2021-06-08,713.53544284334,423.109985351562,423.209991455078,420.320007324219,422.279998779297,47134300,409.851318359375
2021-06-09,667.926496229163,423.179992675781,423.260009765625,421.410003662109,421.649993896484,48436300,409.239807128906
2021-06-10,684.532205424622,422.959991455078,424.630004882812,421.549987792969,423.609985351562,51020100,411.142150878906
2021-06-11,711.375196857791,424.200012207031,424.429992675781,422.820007324219,424.309997558594,45570800,411.821533203125
2021-06-14,655.547262789428,424.429992675781,425.369995117188,423.100006103516,425.260009765625,42358500,412.743591308594
2021-06-15,650.656917661744,425.420013427734,425.459991455078,423.540008544922,424.480010986328,51508500,411.986541748047
2021-06-16,493.819334234647,424.630004882812,424.869995117188,419.920013427734,422.109985351562,80386100,409.686248779297
2021-06-17,421.801588456478,421.670013427734,423.019989013672,419.320007324219,421.970001220703,90949700,409.550415039062
2021-06-18,232.607914324512,417.089996337891,417.829986572266,414.700012207031,414.920013427734,118676300,404.025390625
2021-06-21,422.89603075007,416.799987792969,421.059997558594,415.929992675781,420.859985351562,72822000,409.809448242188
2021-06-22,402.501735409167,420.850006103516,424,420.079986572266,423.109985351562,57700300,412.000335693359
2021-06-23,386.930340636091,423.190002441406,424.049987792969,422.510009765625,422.600006103516,49445400,411.503723144531
2021-06-24,447.584873406859,424.890014648438,425.549987792969,424.619995117188,425.100006103516,45110300,413.938110351562
2021-06-25,542.215960579272,425.899993896484,427.089996337891,425.549987792969,426.609985351562,58129500,415.408447265625
2021-06-28,449.269162975825,427.170013427734,427.649993896484,425.890014648438,427.470001220703,53159600,416.245880126953
2021-06-29,423.090165337106,427.880004882812,428.559997558594,427.130004882812,427.700012207031,35970500,416.469818115234
2021-06-30,459.212001647229,427.209991455078,428.779998779297,427.179992675781,428.059997558594,64827900,416.820404052734
2021-07-01,599.504875857344,428.869995117188,430.600006103516,428.799987792969,430.429992675781,53441000,419.128143310547
2021-07-02,602.173518529485,431.670013427734,434.100006103516,430.519989013672,433.720001220703,57697700,422.331756591797
2021-07-06,497.110324513904,433.779998779297,434.010009765625,430.010009765625,432.929992675781,68710400,421.562469482422
2021-07-07,573.791361104305,433.660003662109,434.760009765625,431.510009765625,434.459991455078,63549500,423.052337646484
2021-07-08,470.950557423157,428.779998779297,431.730010986328,427.519989013672,430.920013427734,97595200,419.605285644531
2021-07-09,680.947565344885,432.529998779297,435.839996337891,430.709991455078,435.519989013672,76238600,424.084503173828
2021-07-12,724.446049932194,435.429992675781,437.350006103516,434.970001220703,437.079986572266,52889600,425.603515625
2021-07-13,600.084027762446,436.239990234375,437.839996337891,435.309997558594,435.589996337891,52911300,424.152648925781
2021-07-14,617.497445017877,437.399993896484,437.920013427734,434.910003662109,436.239990234375,64130400,424.785583496094
2021-07-15,611.203503736592,434.809997558594,435.529998779297,432.720001220703,434.75,55126400,423.334716796875
2021-07-16,539.283779417334,436.010009765625,436.059997558594,430.920013427734,431.339996337891,75874700,420.014221191406
2021-07-19,334.119190548344,426.190002441406,431.410003662109,421.970001220703,424.970001220703,147987000,413.8115234375
2021-07-20,492.333523274023,425.679992675781,432.420013427734,424.829986572266,431.059997558594,99608200,419.741607666016
2021-07-21,555.790623092207,432.339996337891,434.700012207031,431.010009765625,434.549987792969,64724400,423.139984130859
2021-07-22,498.561917195619,434.739990234375,435.720001220703,433.690002441406,435.459991455078,47878500,424.026092529297
2021-07-23,634.376189368614,437.519989013672,440.299987792969,436.790008544922,439.940002441406,63766600,428.388458251953
2021-07-26,674.173326672786,439.309997558594,441.029998779297,439.260009765625,441.019989013672,43719200,429.440063476562
2021-07-27,652.345529665117,439.910003662109,439.940002441406,435.989990234375,439.010009765625,67397100,427.482879638672
2021-07-28,641.244205299425,439.679992675781,440.299987792969,437.309997558594,438.829986572266,52472400,427.3076171875
2021-07-29,745.747078429201,439.820007324219,441.799987792969,439.809997558594,440.649993896484,47435300,429.079803466797
2021-07-30,672.053123365453,437.910003662109,440.059997558594,437.769989013672,438.510009765625,68951200,426.995971679688
2021-08-02,632.945074740778,440.339996337891,440.929992675781,437.209991455078,437.589996337891,58783300,426.100128173828
2021-08-03,701.435021196506,438.440002441406,441.279998779297,436.100006103516,441.149993896484,58053900,429.566680908203
2021-08-04,552.596592898526,439.779998779297,441.119995117188,438.730010986328,438.980010986328,46732200,427.453704833984
2021-08-05,696.780467073409,440.220001220703,441.850006103516,439.880004882812,441.760009765625,38969700,430.16064453125
2021-08-06,754.36582905323,442.100006103516,442.940002441406,441.799987792969,442.489990234375,46930000,430.871459960938
2021-08-09,677.99064260747,442.459991455078,442.799987792969,441.309997558594,442.130004882812,41222600,430.520904541016
2021-08-10,745.721273487761,442.609985351562,443.440002441406,441.880004882812,442.679992675781,43339300,431.056488037109
2021-08-11,799.543731244332,443.820007324219,443.880004882812,442.619995117188,443.779998779297,44034300,432.127593994141
2021-08-12,777.004218248292,443.619995117188,445.260009765625,442.660003662109,445.109985351562,38909400,433.422637939453
2021-08-13,768.533305588425,445.589996337891,445.940002441406,445.070007324219,445.920013427734,39470300,434.21142578125
2021-08-16,753.798737439243,444.529998779297,447.109985351562,442.869995117188,446.970001220703,73740000,435.233856201172
2021-08-17,655.325147197601,444.239990234375,444.959991455078,440.850006103516,444.040008544922,92673900,432.380767822266
2021-08-18,498.666783086101,442.959991455078,444.630004882812,438.920013427734,439.179992675781,89351900,427.648376464844
2021-08-19,460.942335622508,436.269989013672,441.140014648438,436.119995117188,439.859985351562,92812200,428.310546875
2021-08-20,548.851793981806,440.230010986328,443.709991455078,439.709991455078,443.359985351562,72008700,431.718658447266
2021-08-23,616.427798267161,445.160003662109,448.230010986328,443.440002441406,447.260009765625,54973000,435.516235351562
2021-08-24,669.553720523937,447.970001220703,448.540008544922,447.420013427734,447.970001220703,38744700,436.207580566406
2021-08-25,695.185308399658,448.170013427734,449.459991455078,447.769989013672,448.910003662109,40529700,437.122955322266
2021-08-26,583.514613552714,448.609985351562,448.859985351562,446.160003662109,446.260009765625,57829600,434.542510986328
2021-08-27,765.503061610572,447.119995117188,450.649993896484,447.059997558594,450.25,77235100,438.427734375
2021-08-30,733.244936149718,450.970001220703,453.070007324219,450.709991455078,452.230010986328,48357400,440.355773925781
2021-08-31,766.684118894965,452.130004882812,452.489990234375,450.920013427734,451.559997558594,59300200,439.703308105469
2021-09-01,731.651936377043,452.559997558594,453.109985351562,451.549987792969,451.799987792969,48721400,439.93701171875
2021-09-02,834.565633880848,453.320007324219,454.049987792969,451.910003662109,453.190002441406,42501000,441.290557861328
2021-09-03,750.250590393721,451.980010986328,453.630004882812,451.549987792969,453.079986572266,47170500,441.183441162109
2021-09-07,572.922239367542,452.709991455078,452.809997558594,450.739990234375,451.459991455078,51671500,439.60595703125
2021-09-08,594.811609523122,450.890014648438,451.670013427734,448.859985351562,450.910003662109,56181900,439.070404052734
2021-09-09,519.599912281424,450.700012207031,452.570007324219,448.720001220703,448.980010986328,57970400,437.191101074219
2021-09-10,385.1128392406,451.040008544922,451.489990234375,445.309997558594,445.440002441406,89948200,433.744018554688
2021-09-13,470.615672857414,448.640014648438,448.920013427734,444.109985351562,446.579986572266,83738600,434.854064941406
2021-09-14,382.493684753929,448.119995117188,448.339996337891,443.220001220703,444.170013427734,78197100,432.507354736328
2021-09-15,510.712087401937,444.619995117188,448.410003662109,443.440002441406,447.880004882812,78792200,436.119964599609
2021-09-16,480.959801599753,447.320007324219,448.359985351562,444.019989013672,447.170013427734,77786700,435.428619384766
2021-09-17,353.061024158753,444.920013427734,445.369995117188,441.019989013672,441.399993896484,118425000,431.187072753906
2021-09-20,154.377791493957,434.880004882812,436.559997558594,428.859985351562,434.040008544922,166445500,423.997406005859
2021-09-21,142.675457603424,436.529998779297,437.910003662109,433.070007324219,433.630004882812,92526100,423.596862792969
2021-09-22,303.321878749187,436.049987792969,440.029998779297,433.75,437.859985351562,102350100,427.728973388672
2021-09-23,450.484880378486,439.850006103516,444.890014648438,439.600006103516,443.179992675781,76396000,432.925872802734
2021-09-24,437.39493581556,441.440002441406,444.670013427734,441.209991455078,443.910003662109,62094800,433.639007568359
2021-09-27,446.892765190196,442.809997558594,444.049987792969,441.899993896484,442.640014648438,61371100,432.398406982422
2021-09-28,357.716047395239,439.690002441406,440.040008544922,432.940002441406,433.720001220703,130436300,423.684814453125
2021-09-29,393.386979645012,435.190002441406,437.040008544922,433.850006103516,434.450012207031,82329200,424.397857666016
2021-09-30,275.633308969933,436.019989013672,436.769989013672,428.779998779297,429.140014648438,140506000,419.210784912109
2021-10-01,399.876505287531,430.980010986328,436.029998779297,427.230010986328,434.239990234375,129240100,424.192718505859
2021-10-04,406.475954334262,433,433.959991455078,426.359985351562,428.640014648438,128570000,418.722351074219
2021-10-05,444.503970460201,430.239990234375,435.489990234375,429.390014648438,433.100006103516,90682500,423.079162597656
2021-10-06,509.870054764641,429.269989013672,435.119995117188,427.540008544922,434.899993896484,113032200,424.837432861328
2021-10-07,630.037517006082,438.390014648438,441.679992675781,438.200012207031,438.660003662109,72437500,428.510498046875
2021-10-08,568.303178883031,439.480010986328,439.890014648438,437.190002441406,437.859985351562,74557400,427.728973388672
2021-10-11,509.944967502033,437.160003662109,440.260009765625,434.619995117188,434.690002441406,65233300,424.63232421875
2021-10-12,516.903958369011,435.670013427734,436.100006103516,432.779998779297,433.619995117188,71181200,423.587066650391
2021-10-13,569.536214353933,434.709991455078,436.049987792969,431.540008544922,435.179992675781,72974000,425.110992431641
2021-10-14,800.113693979794,439.079986572266,442.660003662109,438.579986572266,442.5,70236800,432.261596679688
2021-10-15,821.191044208046,444.75,446.260009765625,444.089996337891,445.869995117188,66260200,435.553649902344
2021-10-18,792.406238321922,443.970001220703,447.549987792969,443.269989013672,447.190002441406,62213200,436.843109130859
2021-10-19,859.846153274493,448.920013427734,450.709991455078,448.269989013672,450.640014648438,46996800,440.213317871094
2021-10-20,927.724576025017,451.130004882812,452.730010986328,451.010009765625,452.410003662109,49571600,441.942291259766
2021-10-21,899.742631640819,451.769989013672,453.829986572266,451.309997558594,453.589996337891,41305400,443.095031738281
2021-10-22,904.041338829401,453.130004882812,454.670013427734,451.049987792969,453.119995117188,58845100,442.635894775391
2021-10-25,882.633605556198,454.279998779297,455.899993896484,452.390014648438,455.549987792969,45214500,445.009643554688
2021-10-26,891.065064137229,457.200012207031,458.489990234375,455.559997558594,455.959991455078,56075100,445.41015625
2021-10-27,728.619814330429,456.450012207031,457.160003662109,453.859985351562,453.940002441406,72438000,443.436950683594
2021-10-28,785.912203617701,455.459991455078,458.399993896484,455.450012207031,458.320007324219,51437900,447.715606689453
2021-10-29,706.355243053277,455.869995117188,459.559997558594,455.559997558594,459.25,70162400,448.6240234375
2021-11-01,781.660241169332,460.299987792969,460.700012207031,458.200012207031,460.040008544922,48433600,449.395751953125
2021-11-02,753.734530262974,460.220001220703,462.230010986328,460.079986572266,461.899993896484,48908400,451.212768554688
2021-11-03,784.336907327474,461.299987792969,465.149993896484,460.829986572266,464.720001220703,52509800,453.967498779297
2021-11-04,709.198039916858,465.359985351562,467,464.989990234375,466.910003662109,52847100,456.106842041016
2021-11-05,785.162188257068,469.279998779297,470.649993896484,466.920013427734,468.529998779297,66390600,457.689361572266
2021-11-08,752.39839558701,469.700012207031,470.230010986328,468.200012207031,468.929992675781,50405200,458.080108642578
2021-11-09,741.479928778511,469.320007324219,469.570007324219,465.880004882812,467.380004882812,51149100,456.565979003906
2021-11-10,701.571753825217,465.579986572266,467.380004882812,462.040008544922,463.619995117188,69429700,452.892974853516
2021-11-11,688.858197280581,465.209991455078,465.290008544922,463.75,463.769989013672,34848500,453.039489746094
2021-11-12,693.862660980555,465.119995117188,467.859985351562,464.109985351562,467.269989013672,53466700,456.458465576172
2021-11-15,719.86085698225,468.640014648438,468.809997558594,466.230010986328,467.429992675781,46980500,456.614776611328
2021-11-16,677.112246947745,467.149993896484,470.489990234375,467.070007324219,469.279998779297,48857500,458.422027587891
2021-11-17,615.867542627074,469,469.190002441406,467.480010986328,468.140014648438,47858300,457.308410644531
2021-11-18,557.136840239054,469.239990234375,470.010009765625,466.339996337891,469.730010986328,50625600,458.861572265625
2021-11-19,484.678308055662,469.609985351562,470.940002441406,468.5,468.890014648438,57315600,458.041015625
2021-11-22,514.744838667328,470.890014648438,473.540008544922,467.350006103516,467.570007324219,72762000,456.751556396484
2021-11-23,619.386407425564,467.220001220703,469.100006103516,464.450012207031,468.190002441406,73206500,457.357238769531
2021-11-24,600.486868727686,466.059997558594,469.570007324219,465.190002441406,469.440002441406,61858800,458.578277587891
2021-11-26,240.547638526611,462.339996337891,463.899993896484,457.769989013672,458.970001220703,112669600,448.350555419922
2021-11-29,385.448577785447,464.070007324219,466.559997558594,461.730010986328,464.600006103516,86268800,453.850280761719
2021-11-30,119.091517232621,462,464.029998779297,455.299987792969,455.559997558594,148559600,445.019409179688
2021-12-01,91.8214398413327,461.640014648438,464.670013427734,450.290008544922,450.5,131939200,440.076507568359
2021-12-02,224.271819500335,450.730010986328,459.070007324219,450.309997558594,457.399993896484,127637800,446.816864013672
2021-12-03,278.003361104712,459.170013427734,460.299987792969,448.920013427734,453.420013427734,137331600,442.928985595703
2021-12-06,431.199451723993,456.130004882812,460.790008544922,453.559997558594,458.790008544922,98977500,448.174713134766
2021-12-07,661.11618802257,464.410003662109,468.880004882812,458.649993896484,468.279998779297,95484700,457.445129394531
2021-12-08,724.763433859248,468.700012207031,470,466.829986572266,469.519989013672,72238800,458.656463623047
2021-12-09,632.918125237474,468.149993896484,469.630004882812,466.140014648438,466.350006103516,61272600,455.559783935547
2021-12-10,721.854036606549,469.230010986328,470.899993896484,466.510009765625,470.739990234375,77159800,459.848175048828
2021-12-13,585.694505941108,470.190002441406,470.559997558594,466.269989013672,466.570007324219,87724700,455.774688720703
2021-12-14,528.137786670122,463.089996337891,465.739990234375,460.25,463.359985351562,97264100,452.638916015625
2021-12-15,647.368918241342,463.420013427734,470.859985351562,460.739990234375,470.600006103516,116899300,459.711456298828
2021-12-16,669.435263923422,472.570007324219,472.869995117188,464.799987792969,466.450012207031,116568600,455.657470703125
2021-12-17,541.398107482851,461.549987792969,464.739990234375,458.059997558594,459.869995117188,135511600,450.807922363281
2021-12-20,403.207419801498,454.480010986328,455.399993896484,451.140014648438,454.980010986328,107134800,446.014343261719
2021-12-21,648.435659355127,458.609985351562,463.209991455078,456.309997558594,463.059997558594,69806300,453.935119628906
2021-12-22,769.514429019994,462.790008544922,467.809997558594,462.579986572266,467.690002441406,58890200,458.473876953125
2021-12-23,850.446693646519,468.75,472.190002441406,468.640014648438,470.600006103516,56439700,461.326538085938
2021-12-27,992.261141957658,472.059997558594,477.309997558594,472.010009765625,477.260009765625,56808600,467.855285644531
2021-12-28,1008.62030766302,477.720001220703,478.809997558594,476.059997558594,476.869995117188,47274600,467.472961425781
2021-12-29,988.9676205795,476.980010986328,478.559997558594,475.920013427734,477.480010986328,54503000,468.071014404297
2021-12-30,978.907758215144,477.929992675781,479,475.670013427734,476.160003662109,55329000,466.777008056641
2021-12-31,966.287591504745,475.640014648438,476.859985351562,474.670013427734,474.959991455078,65237400,465.6005859375
2022-01-03,919.602340834574,476.299987792969,477.850006103516,473.850006103516,477.709991455078,72668200,468.296417236328
2022-01-04,902.894146890546,479.220001220703,479.980010986328,475.579986572266,477.549987792969,71178700,468.139587402344
2022-01-05,753.687239318963,477.160003662109,477.980010986328,468.279998779297,468.380004882812,104538900,459.150268554688
2022-01-06,746.782913033815,467.890014648438,470.820007324219,465.429992675781,467.940002441406,86858900,458.718933105469
2022-01-07,690.531260562365,467.950012207031,469.200012207031,464.649993896484,466.089996337891,85111600,456.905395507812
2022-01-10,622.052407847321,462.700012207031,465.739990234375,456.600006103516,465.510009765625,119362000,456.336883544922
2022-01-11,662.691927958882,465.230010986328,469.850006103516,462.049987792969,469.75,74303100,460.493316650391
2022-01-12,669.186452002626,471.589996337891,473.200012207031,468.940002441406,471.019989013672,67605400,461.738250732422
2022-01-13,636.824952160399,472.190002441406,472.880004882812,463.440002441406,464.529998779297,91173100,455.376159667969
2022-01-14,594.552329283236,461.190002441406,465.089996337891,459.899993896484,464.720001220703,95890900,455.562408447266
2022-01-18,455.128954392731,459.739990234375,459.959991455078,455.309997558594,456.489990234375,109709100,447.494567871094
2022-01-19,404.158309716755,458.130004882812,459.609985351562,451.459991455078,451.75,109357600,442.847991943359
2022-01-20,310.436952308134,453.75,458.739990234375,444.5,446.75,122379700,437.946502685547
2022-01-21,219.874022711136,445.559997558594,448.059997558594,437.950012207031,437.980010986328,202271200,429.349365234375
2022-01-24,207.183182111358,432.029998779297,440.380004882812,420.760009765625,439.839996337891,251783900,431.172668457031
2022-01-25,176.794937692287,433.059997558594,439.720001220703,427.149993896484,434.470001220703,167997300,425.908477783203
2022-01-26,148.919878259599,440.720001220703,444.040008544922,428.859985351562,433.380004882812,186391100,424.839996337891
2022-01-27,176.937650771201,438.260009765625,441.589996337891,429.450012207031,431.239990234375,149878300,422.742126464844
2022-01-28,289.020421396721,432.679992675781,442,427.820007324219,441.950012207031,164457400,433.241149902344
2022-01-31,386.733285714804,441.239990234375,450.279998779297,439.809997558594,449.910003662109,152251400,441.044250488281
2022-02-01,441.598641544835,450.679992675781,453.630004882812,446.940002441406,452.950012207031,123155400,444.024353027344
2022-02-02,622.728871390158,455.5,458.119995117188,453.049987792969,457.350006103516,117361000,448.337646484375
2022-02-03,514.409828673901,450.950012207031,452.970001220703,445.709991455078,446.600006103516,118024400,437.799468994141
2022-02-04,511.179221183683,446.350006103516,452.779998779297,443.829986572266,448.700012207031,118454400,439.858093261719
2022-02-07,544.692693992503,449.510009765625,450.989990234375,445.850006103516,447.260009765625,84472900,438.446472167969
2022-02-08,611.928280328039,446.730010986328,451.920013427734,445.220001220703,450.940002441406,81012000,442.053955078125
2022-02-09,786.735759315552,455.220001220703,457.880004882812,455.010009765625,457.540008544922,92589900,448.523895263672
2022-02-10,584.25130161824,451.339996337891,457.709991455078,447.200012207031,449.320007324219,140103700,440.465911865234
2022-02-11,506.572800573433,449.410003662109,451.609985351562,438.940002441406,440.459991455078,153214600,431.780456542969
2022-02-14,469.466357574936,439.920013427734,441.600006103516,435.339996337891,439.019989013672,123006300,430.368804931641
2022-02-15,583.684919035861,443.730010986328,446.279998779297,443.179992675781,446.100006103516,88482700,437.309326171875
2022-02-16,601.544807021413,443.929992675781,448.059997558594,441.940002441406,446.600006103516,84863600,437.799468994141
2022-02-17,468.708296061384,443.220001220703,446.570007324219,436.420013427734,437.059997558594,102259100,428.447448730469
2022-02-18,434.2812423649,437.329986572266,438.660003662109,431.820007324219,434.230010986328,132642900,425.673217773438
2022-02-22,315.465004756059,431.890014648438,435.5,425.859985351562,429.570007324219,124391800,421.105072021484
2022-02-23,226.092354665372,432.660003662109,433.260009765625,421.350006103516,421.950012207031,132578000,413.63525390625
2022-02-24,234.62347695915,411.019989013672,428.760009765625,410.640014648438,428.299987792969,213942900,419.860076904297
2022-02-25,517.987953662484,429.609985351562,437.839996337891,427.859985351562,437.75,121804500,429.123870849609
2022-02-28,445.404065424977,432.029998779297,438.200012207031,430.700012207031,436.630004882812,145615000,428.025939941406
2022-03-01,344.978162584972,435.040008544922,437.170013427734,427.109985351562,429.980010986328,137785900,421.506988525391
2022-03-02,526.536744762619,432.369995117188,439.720001220703,431.570007324219,437.890014648438,117726500,429.261169433594
2022-03-03,575.876671170374,440.470001220703,441.109985351562,433.799987792969,435.709991455078,105501700,427.1240234375
2022-03-04,556.186202682989,431.75,433.369995117188,427.880004882812,432.170013427734,113978200,423.65380859375
2022-03-07,440.602772352743,431.549987792969,432.299987792969,419.359985351562,419.429992675781,137896600,411.164855957031
2022-03-08,360.808319810741,419.619995117188,427.209991455078,415.119995117188,416.25,164772700,408.047546386719
2022-03-09,489.212239817435,425.140014648438,429.510009765625,422.820007324219,427.410003662109,116990800,418.987640380859
2022-03-10,467.824910433446,422.519989013672,426.429992675781,420.440002441406,425.480010986328,93972700,417.095642089844
2022-03-11,431.848896849552,428.119995117188,428.769989013672,419.529998779297,420.070007324219,95636300,411.792266845703
2022-03-14,395.649820445529,420.890014648438,424.549987792969,415.790008544922,417,95729200,408.782775878906
2022-03-15,493.870839951932,419.769989013672,426.839996337891,418.420013427734,426.170013427734,106219100,417.772064208984
2022-03-16,721.45103629738,429.890014648438,435.679992675781,424.799987792969,435.619995117188,144954800,427.035797119141
2022-03-17,857.493498897709,433.589996337891,441.070007324219,433.190002441406,441.070007324219,102676900,432.378448486328
2022-03-18,902.29952200424,438,444.859985351562,437.220001220703,444.519989013672,106345500,437.114196777344
2022-03-21,897.82002248489,444.339996337891,446.459991455078,440.679992675781,444.390014648438,88349800,436.986358642578
2022-03-22,974.244486212007,445.859985351562,450.579986572266,445.859985351562,449.589996337891,74650400,442.099700927734
2022-03-23,790.96329992013,446.910003662109,448.489990234375,443.709991455078,443.799987792969,79426100,436.406219482422
2022-03-24,899.132508671038,445.940002441406,450.5,444.760009765625,450.489990234375,64736900,442.984741210938
2022-03-25,948.449405554868,451.160003662109,452.980010986328,448.429992675781,452.690002441406,77101300,445.148071289062
2022-03-28,976.962444960636,452.059997558594,455.910003662109,450.059997558594,455.910003662109,68529800,448.314453125
2022-03-29,1037.55937336289,460.019989013672,462.070007324219,457.179992675781,461.549987792969,86581500,453.860473632812
2022-03-30,1006.54426124057,460.339996337891,461.200012207031,456.470001220703,458.700012207031,79666900,451.057983398438
2022-03-31,896.262764434408,457.890014648438,458.760009765625,451.160003662109,451.640014648438,121699900,444.115600585938
2022-04-01,891.356808831904,453.309997558594,453.459991455078,449.140014648438,452.920013427734,89048800,445.374267578125
2022-04-04,895.014005252356,453.130004882812,456.910003662109,452.260009765625,456.799987792969,59601000,449.189605712891
2022-04-05,747.387786760858,455.220001220703,457.829986572266,449.820007324219,451.029998779297,74214500,443.515716552734
2022-04-06,647.445780726702,446.890014648438,448.929992675781,443.470001220703,446.519989013672,106898000,439.080871582031
2022-04-07,657.174890117812,445.589996337891,450.690002441406,443.529998779297,448.769989013672,78097200,441.293365478516
2022-04-08,690.550728257589,447.970001220703,450.630004882812,445.940002441406,447.570007324219,79272700,440.113403320312
2022-04-11,606.966223256684,444.109985351562,445,439.390014648438,439.920013427734,89770500,432.590881347656
2022-04-12,561.841782825963,443.079986572266,445.75,436.649993896484,438.290008544922,84363600,430.987976074219
2022-04-13,635.076436497126,438.029998779297,444.109985351562,437.839996337891,443.309997558594,74070400,435.924346923828
2022-04-14,578.702607701976,443.549987792969,444.730010986328,437.679992675781,437.790008544922,97869500,430.496337890625
2022-04-18,536.996820652671,436.809997558594,439.75,435.609985351562,437.970001220703,66002500,430.673309326172
2022-04-19,652.837212398544,437.859985351562,445.799987792969,437.679992675781,445.040008544922,77821000,437.625518798828
2022-04-20,770.7383500454,446.920013427734,447.570007324219,443.480010986328,444.709991455078,65224400,437.301025390625
2022-04-21,625.332531741015,448.540008544922,450.010009765625,437.100006103516,438.059997558594,85417300,430.761840820312
2022-04-22,331.27129301823,436.910003662109,438.079986572266,425.440002441406,426.040008544922,132471800,418.942077636719
2022-04-25,296.791471041695,423.670013427734,428.690002441406,418.839996337891,428.510009765625,119647700,421.370941162109
2022-04-26,179.712398027893,425.829986572266,426.040008544922,416.070007324219,416.100006103516,103996300,409.167694091797
2022-04-27,218.72480490132,417.239990234375,422.920013427734,415.010009765625,417.269989013672,122030000,410.318176269531
2022-04-28,335.840715050974,422.290008544922,429.640014648438,417.600006103516,427.809997558594,105449100,420.682556152344
2022-04-29,144.961070979811,423.589996337891,425.869995117188,411.209991455078,412,145491100,405.135986328125
2022-05-02,156.739456842558,412.070007324219,415.920013427734,405.019989013672,414.480010986328,158312500,407.574676513672
2022-05-03,249.404073589975,415.010009765625,418.929992675781,413.359985351562,416.380004882812,100028200,409.443023681641
2022-05-04,491.9788413662,417.079986572266,429.660003662109,413.709991455078,429.059997558594,144247900,421.911773681641
2022-05-05,276.190067720594,424.549987792969,425,409.440002441406,413.809997558594,172929100,406.915832519531
2022-05-06,247.940510995222,411.100006103516,414.799987792969,405.730010986328,411.339996337891,151770800,404.486968994141
2022-05-09,115.817474522844,405.100006103516,406.410003662109,396.5,398.170013427734,155586100,391.536407470703
2022-05-10,119.050418304998,404.489990234375,406.079986572266,394.820007324219,399.089996337891,132497200,392.441070556641
2022-05-11,109.365919400853,398.070007324219,404.040008544922,391.959991455078,392.75,142361000,386.206665039062
2022-05-12,143.332248293561,389.369995117188,395.799987792969,385.149993896484,392.339996337891,125090800,385.803527832031
2022-05-13,253.719387533453,396.709991455078,403.179992675781,395.609985351562,401.720001220703,104174400,395.027252197266
2022-05-16,291.890321057204,399.980010986328,403.970001220703,397.600006103516,400.089996337891,78622400,393.424407958984
2022-05-17,490.855156414669,406.529998779297,408.570007324219,402.579986572266,408.320007324219,83029700,401.517303466797
